id,cod_municipio,cod_vereda,departamento,municipio,vereda,vigencia,fuente,descripcion,seudonimos,area_ha,cod_dpto,observaciones
18711,54313,54313002,NORTE DE SANTANDER,GRAMALOTE,EL CEDRAL,INDF,SIN DATO,NULL,1,"696,7590112",54,
18713,54313,54313006,NORTE DE SANTANDER,GRAMALOTE,EL TRIUNFO,INDF,SIN DATO,NULL,1,"291,9891798",54,
18714,54313,54313009,NORTE DE SANTANDER,GRAMALOTE,JACOME,INDF,SIN DATO,NULL,1,"379,3517093",54,
18715,54313,54313022,NORTE DE SANTANDER,GRAMALOTE,VALDERRAMA,2013,EOT,CAMBIO DE FORMA POR EOT,1,"1911,999176",54,SEGUN EOT CAMBIA DE FORMA Y SE RECUPERA LA VEREDA MIRAFLORES
18716,54313,54313008,NORTE DE SANTANDER,GRAMALOTE,FATIMA,INDF,SIN DATO,NULL,1,"474,0954036",54,
18717,54313,54313023,NORTE DE SANTANDER,GRAMALOTE,VILLANUEVA,INDF,SIN DATO,NULL,1,"262,357633",54,
18718,54313,54313014,NORTE DE SANTANDER,GRAMALOTE,RICAURTE,INDF,SIN DATO,NULL,1,"1029,190668",54,
18719,54313,54313010,NORTE DE SANTANDER,GRAMALOTE,LA GARZA,INDF,SIN DATO,NULL,1,"506,962171",54,
18720,54313,54313001,NORTE DE SANTANDER,GRAMALOTE,BOYACA,INDF,SIN DATO,NULL,1,"630,1249233",54,
18721,54313,54313024,NORTE DE SANTANDER,GRAMALOTE,VIOLETAS,INDF,SIN DATO,NULL,1,"813,6908631",54,
18722,54313,54313019,NORTE DE SANTANDER,GRAMALOTE,SANTA BARBARA,INDF,SIN DATO,NULL,1,"376,2652427",54,
18724,54313,54313017,NORTE DE SANTANDER,GRAMALOTE,SAN JOSE,INDF,SIN DATO,NULL,1,"324,6465701",54,
18725,54313,54313016,NORTE DE SANTANDER,GRAMALOTE,SAN JORGE,INDF,SIN DATO,NULL,1,"639,6092672",54,
18727,54344,54344036,NORTE DE SANTANDER,HACARÍ,LOS CEDROS,2009,EOT HACARÍ,NULL,1,"1298,351032",54,
18728,54344,54344002,NORTE DE SANTANDER,HACARÍ,APOSENTOS ALTO,2009,EOT HACARÍ,NULL,1,"297,6324942",54,
18729,54344,54344003,NORTE DE SANTANDER,HACARÍ,APOSENTOS BAJO,2009,EOT HACARÍ,NULL,1,"266,2719117",54,
18730,54344,54344033,NORTE DE SANTANDER,HACARÍ,LOCUTAMA,2009,EOT HACARÍ,NULL,1,"873,4347946",54,
18731,54344,54344018,NORTE DE SANTANDER,HACARÍ,EL POZON,2009,EOT HACARÍ,NULL,1,"741,9299104",54,
18732,54344,54344009,NORTE DE SANTANDER,HACARÍ,CARRIZAL,2009,EOT HACARÍ,NULL,1,"744,3564197",54,
18733,54344,54344042,NORTE DE SANTANDER,HACARÍ,MESA RICA,2009,EOT HACARÍ,NULL,1,"1051,125741",54,
18734,54344,54344020,NORTE DE SANTANDER,HACARÍ,EL VALLE,2009,EOT HACARÍ,NULL,1,"615,4129838",54,
18735,54344,54344006,NORTE DE SANTANDER,HACARÍ,BELLA VISTA,2009,EOT HACARÍ,NULL,1,"555,6004359",54,
18736,54344,54344016,NORTE DE SANTANDER,HACARÍ,EL LLANO,2009,EOT HACARÍ,NULL,1,"350,3663763",54,
18737,54344,54344053,NORTE DE SANTANDER,HACARÍ,VILLA NUEVA,2009,EOT HACARÍ,NULL,1,"508,2787652",54,
18738,54344,54344024,NORTE DE SANTANDER,HACARÍ,ISLITAS,2009,EOT HACARÍ,NULL,1,"488,5786213",54,
18739,54344,54344044,NORTE DE SANTANDER,HACARÍ,MONTE TARRA,2009,EOT HACARÍ,NULL,1,"715,4839307",54,
18740,54344,54344019,NORTE DE SANTANDER,HACARÍ,EL TARRA,2009,EOT HACARÍ,NULL,1,"1236,751892",54,
18742,54344,54344035,NORTE DE SANTANDER,HACARÍ,LOS CALICHEZ,2009,EOT HACARÍ,NULL,1,"599,6196961",54,
18743,54344,54344023,NORTE DE SANTANDER,HACARÍ,HACARI,2009,EOT HACARÍ,NULL,1,"656,6914617",54,
18745,54344,54344021,NORTE DE SANTANDER,HACARÍ,FILO REAL,2009,EOT HACARÍ,NULL,1,"558,8770932",54,
18746,54344,54344014,NORTE DE SANTANDER,HACARÍ,EL COBRE,2009,EOT HACARÍ,NULL,1,"666,4801753",54,
18747,54344,54344048,NORTE DE SANTANDER,HACARÍ,SAN BERNARDO,2009,EOT HACARÍ,NULL,1,"1031,110465",54,
18748,54344,54344051,NORTE DE SANTANDER,HACARÍ,SAN PABLO,2009,EOT HACARÍ,NULL,1,"519,9825755",54,
18749,54344,54344046,NORTE DE SANTANDER,HACARÍ,PINZON CASTILLA,2009,EOT HACARÍ,NULL,1,"504,9274012",54,
18750,54344,54344031,NORTE DE SANTANDER,HACARÍ,LAS MERCEDES,2009,EOT HACARÍ,NULL,1,"315,3225933",54,
18751,54344,54344034,NORTE DE SANTANDER,HACARÍ,LOS ANGELES,2009,EOT HACARÍ,NULL,1,"584,0025018",54,
18752,54344,54344025,NORTE DE SANTANDER,HACARÍ,LA HORQUETA,2009,EOT HACARÍ,NULL,1,"635,2619407",54,
18754,54344,54344013,NORTE DE SANTANDER,HACARÍ,EL CERRO,2009,EOT HACARÍ,NULL,1,"354,8296654",54,
18756,54344,54344027,NORTE DE SANTANDER,HACARÍ,LA LOMA,2009,EOT HACARÍ,NULL,1,"855,6284559",54,
18757,54344,54344052,NORTE DE SANTANDER,HACARÍ,SANTA MARTA,2009,EOT HACARÍ,NULL,1,"602,3754456",54,
18758,54344,54344041,NORTE DE SANTANDER,HACARÍ,MESA DE LAGUNETAS,2009,EOT HACARÍ,NULL,1,"761,1744853",54,
18759,54344,54344005,NORTE DE SANTANDER,HACARÍ,BELGICA,2009,EOT HACARÍ,NULL,1,"269,9043225",54,
18760,54344,54344007,NORTE DE SANTANDER,HACARÍ,BUENA SUERTE,2009,EOT HACARÍ,NULL,1,"245,0209253",54,
18761,54344,54344029,NORTE DE SANTANDER,HACARÍ,LA PACHECA,2009,EOT HACARÍ,NULL,1,"578,0231842",54,
18762,54344,54344022,NORTE DE SANTANDER,HACARÍ,GUAIMARAL,2009,EOT HACARÍ,NULL,1,"357,6044026",54,
18765,54344,54344026,NORTE DE SANTANDER,HACARÍ,LA LAGUNA,2009,EOT HACARÍ,NULL,1,"234,5681777",54,
18766,54344,54344012,NORTE DE SANTANDER,HACARÍ,EL BRILLANTE,2009,EOT HACARÍ,NULL,1,"176,2337164",54,
18767,54344,54344047,NORTE DE SANTANDER,HACARÍ,PLATILLOS,2009,EOT HACARÍ,NULL,1,"446,3672586",54,
18768,54344,54344010,NORTE DE SANTANDER,HACARÍ,CASTRILLON,2009,EOT HACARÍ,NULL,1,"680,212472",54,
18770,54344,54344049,NORTE DE SANTANDER,HACARÍ,SAN CAYETANO,2009,EOT HACARÍ,NULL,1,"561,8941658",54,
18771,54344,54344037,NORTE DE SANTANDER,HACARÍ,MANZANARES,2009,EOT HACARÍ,NULL,1,"157,705165",54,
18773,54344,54344038,NORTE DE SANTANDER,HACARÍ,MARACAIBITO,2009,EOT HACARÍ,NULL,1,"1472,149046",54,
18774,54344,54344032,NORTE DE SANTANDER,HACARÍ,LIMONCITOS,2009,EOT HACARÍ,NULL,1,"576,8607829",54,
18775,54344,54344015,NORTE DE SANTANDER,HACARÍ,EL LIBANO,2009,EOT HACARÍ,NULL,1,"745,5370524",54,
18776,54344,54344045,NORTE DE SANTANDER,HACARÍ,PALO CRUZAL,2009,EOT HACARÍ,NULL,1,"910,6702479",54,
18777,54344,54344011,NORTE DE SANTANDER,HACARÍ,CUMANA,2009,EOT HACARÍ,NULL,1,"1701,65046",54,
18778,54344,54344054,NORTE DE SANTANDER,HACARÍ,ZONA RESERVA,2009,EOT HACARÍ,NULL,1,"7002,822576",54,
18779,54344,54344028,NORTE DE SANTANDER,HACARÍ,LA MADERA,2009,EOT HACARÍ,NULL,1,"2019,676153",54,
18781,54347,54347007,NORTE DE SANTANDER,HERRÁN,EL RAMAL,1993,POT HERRÁN,NULL,1,"992,2490213",54,
18782,54347,54347003,NORTE DE SANTANDER,HERRÁN,CORRALES,1993,POT HERRÁN,NULL,1,"1443,958563",54,
18783,54347,54347004,NORTE DE SANTANDER,HERRÁN,EL LLANO,1993,POT HERRÁN,NULL,1,"122,1394789",54,
18784,54347,54347006,NORTE DE SANTANDER,HERRÁN,EL PABELLÓN,1993,POT HERRÁN,NULL,1,"308,3000759",54,
18786,54347,54347005,NORTE DE SANTANDER,HERRÁN,EL MOLINO,1993,POT HERRÁN,NULL,1,"492,3456194",54,
18787,54347,54347001,NORTE DE SANTANDER,HERRÁN,BAGALAL,1993,POT HERRÁN,NULL,1,"342,3236409",54,
18788,54347,54347010,NORTE DE SANTANDER,HERRÁN,LA TEJA,1993,POT HERRÁN,NULL,1,"800,0387244",54,
18789,54347,54347013,NORTE DE SANTANDER,HERRÁN,PASO ANTIGUO,1993,POT HERRÁN,NULL,1,"265,466873",54,
18790,54347,54347014,NORTE DE SANTANDER,HERRÁN,PROVIDENCIA,1993,POT HERRÁN,NULL,1,"114,0902441",54,
18791,54347,54347009,NORTE DE SANTANDER,HERRÁN,LA COLINA,1993,POT HERRÁN,NULL,1,"70,57148652",54,
18792,54347,54347011,NORTE DE SANTANDER,HERRÁN,MONTEGRANDE,1993,POT HERRÁN,NULL,1,"184,1636262",54,
18793,54347,54347012,NORTE DE SANTANDER,HERRÁN,PAMPLONITA,1993,POT HERRÁN,NULL,1,"914,6778553",54,
18795,54377,54377027,NORTE DE SANTANDER,LABATECA,QUEBRADA AZUL,1993,CATASTRO IGAC,NULL,1,"1555,528912",54,
18796,54377,54377020,NORTE DE SANTANDER,LABATECA,LA VEGA,1993,CATASTRO IGAC,NULL,1,"243,5083577",54,
18797,54377,54377008,NORTE DE SANTANDER,LABATECA,CASCARO,1993,CATASTRO IGAC,NULL,1,"1435,838116",54,
18798,54377,54377033,NORTE DE SANTANDER,LABATECA,SOPOTA,1993,CATASTRO IGAC,NULL,1,"322,0414571",54,
18799,54377,54377006,NORTE DE SANTANDER,LABATECA,CANCHICA,1993,CATASTRO IGAC,NULL,1,"343,6136929",54,
18800,54377,54377024,NORTE DE SANTANDER,LABATECA,PARAMITO,1993,CATASTRO IGAC,NULL,1,"241,647129",54,
18801,54377,54377001,NORTE DE SANTANDER,LABATECA,AGUAS CALIENTES,1993,CATASTRO IGAC,NULL,1,"556,8220566",54,
18802,54377,54377017,NORTE DE SANTANDER,LABATECA,JOVE,1993,CATASTRO IGAC,NULL,1,"355,3367455",54,
18803,54377,54377028,NORTE DE SANTANDER,LABATECA,RESERVA FORESTAL,1993,CATASTRO IGAC,NULL,1,"5065,888243",54,
18804,54377,54377025,NORTE DE SANTANDER,LABATECA,PEDRO ALONSO,1993,CATASTRO IGAC,NULL,1,"260,4034861",54,
18805,54377,54377003,NORTE DE SANTANDER,LABATECA,APOSENTOS,1993,CATASTRO IGAC,NULL,1,"326,7054541",54,
18806,54377,54377010,NORTE DE SANTANDER,LABATECA,CHONA,1993,CATASTRO IGAC,NULL,1,"713,6330255",54,
18807,54377,54377034,NORTE DE SANTANDER,LABATECA,TIERRA GRATA,1993,CATASTRO IGAC,NULL,1,"225,4858541",54,
18808,54377,54377009,NORTE DE SANTANDER,LABATECA,CHERELA,1993,CATASTRO IGAC,NULL,1,"530,7860692",54,
18809,54377,54377007,NORTE DE SANTANDER,LABATECA,CARACOLITO,1993,CATASTRO IGAC,NULL,1,"504,2806758",54,
18810,54377,54377021,NORTE DE SANTANDER,LABATECA,LLAGUA,1993,CATASTRO IGAC,NULL,1,"536,3717216",54,
18811,54377,54377022,NORTE DE SANTANDER,LABATECA,MONGUA,1993,CATASTRO IGAC,NULL,1,"469,1048116",54,
18812,54377,54377023,NORTE DE SANTANDER,LABATECA,MONOGA,1993,CATASTRO IGAC,NULL,1,"415,7236817",54,
18813,54377,54377030,NORTE DE SANTANDER,LABATECA,SAN FRANCISCO,1993,CATASTRO IGAC,NULL,1,"467,67033",54,
18814,54377,54377031,NORTE DE SANTANDER,LABATECA,SAN JOSELITO,1993,CATASTRO IGAC,NULL,1,"805,5350719",54,
18815,54377,54377019,NORTE DE SANTANDER,LABATECA,LA OVEJERA,1993,CATASTRO IGAC,NULL,1,"208,4581147",54,
18816,54377,54377012,NORTE DE SANTANDER,LABATECA,EL RESGUARDO,1993,CATASTRO IGAC,NULL,1,"301,9853062",54,
18817,54377,54377018,NORTE DE SANTANDER,LABATECA,LA LAGUNA,1993,CATASTRO IGAC,NULL,1,"252,396362",54,
18819,54377,54377016,NORTE DE SANTANDER,LABATECA,JABONCILLO,1993,CATASTRO IGAC,NULL,1,"227,9255343",54,
18820,54377,54377029,NORTE DE SANTANDER,LABATECA,SALTO DEL VENADO,1993,CATASTRO IGAC,NULL,1,"878,2161443",54,
18821,54377,54377014,NORTE DE SANTANDER,LABATECA,EL TOLCAN,1993,CATASTRO IGAC,NULL,1,"538,3931897",54,
18822,54377,54377011,NORTE DE SANTANDER,LABATECA,EL HATICO,1993,CATASTRO IGAC,NULL,1,"582,5458772",54,
18823,54377,54377013,NORTE DE SANTANDER,LABATECA,EL RETIRO,1993,CATASTRO IGAC,NULL,1,"550,793058",54,
18824,54377,54377004,NORTE DE SANTANDER,LABATECA,BALSA,1993,CATASTRO IGAC,NULL,1,"865,7167607",54,
18825,54377,54377002,NORTE DE SANTANDER,LABATECA,ANGELINA,1993,CATASTRO IGAC,NULL,1,"1126,855693",54,
18826,54377,54377015,NORTE DE SANTANDER,LABATECA,HOJANCHA,1993,CATASTRO IGAC,NULL,1,"643,0454783",54,
18827,54377,54377032,NORTE DE SANTANDER,LABATECA,SANTA  MARIA,1993,CATASTRO IGAC,NULL,1,"1070,625287",54,
18828,54377,54377026,NORTE DE SANTANDER,LABATECA,POTRERITOS,1993,CATASTRO IGAC,NULL,1,"2662,436338",54,
18829,54385,54385033,NORTE DE SANTANDER,LA ESPERANZA,LA SIRENA,2009,POT,NULL,1,"1326,334729",54,
18830,54385,54385037,NORTE DE SANTANDER,LA ESPERANZA,LACIENAGA,2009,POT,NULL,1,"1998,245342",54,
18831,54385,54385052,NORTE DE SANTANDER,LA ESPERANZA,RAICEROS,2009,POT,NULL,1,"4123,890128",54,
18832,54385,54385057,NORTE DE SANTANDER,LA ESPERANZA,TIERRA GRATA,2009,POT,NULL,1,"626,7051647",54,
18833,54385,54385015,NORTE DE SANTANDER,LA ESPERANZA,CONTADERO,2009,POT,NULL,1,"267,4898746",54,
18834,54385,54385034,NORTE DE SANTANDER,LA ESPERANZA,LA UNION,2009,POT,NULL,1,"350,3531594",54,
18835,54385,54385060,NORTE DE SANTANDER,LA ESPERANZA,VILLAMARIA,2009,POT,NULL,1,"429,028966",54,
18836,54385,54385043,NORTE DE SANTANDER,LA ESPERANZA,MORROCOYES,2009,POT,NULL,1,"1831,400965",54,
18838,54385,54385018,NORTE DE SANTANDER,LA ESPERANZA,EL CARANO,2009,POT,NULL,1,"700,0294183",54,
18839,54385,54385035,NORTE DE SANTANDER,LA ESPERANZA,LA YE,2009,POT,NULL,1,"4072,31126",54,
18840,54385,54385020,NORTE DE SANTANDER,LA ESPERANZA,EL RUMBON,2009,POT,NULL,1,"837,4377081",54,
18841,54385,54385055,NORTE DE SANTANDER,LA ESPERANZA,SANTA ANA,2009,POT,NULL,1,"800,5349262",54,
18842,54385,54385022,NORTE DE SANTANDER,LA ESPERANZA,FATIMA,2009,POT,NULL,1,"452,6368624",54,
18843,54385,54385010,NORTE DE SANTANDER,LA ESPERANZA,CANO DE HOYO,2009,POT,NULL,1,"824,7406767",54,
18844,54385,54385021,NORTE DE SANTANDER,LA ESPERANZA,EL TROPEZON,2009,POT,NULL,1,"1548,324621",54,
18845,54385,54385004,NORTE DE SANTANDER,LA ESPERANZA,BAJO Y MEDIO VIJAGUAL,2009,POT,NULL,1,"3208,212614",54,
18846,54385,54385005,NORTE DE SANTANDER,LA ESPERANZA,BELLAVISTA,2009,POT,NULL,1,"673,7533911",54,
18847,54385,54385028,NORTE DE SANTANDER,LA ESPERANZA,LA NIEBLA,2009,POT,NULL,1,"892,786646",54,
18848,54385,54385002,NORTE DE SANTANDER,LA ESPERANZA,ALTO VIJAGUAL,2009,POT,NULL,1,"1205,995942",54,
18849,54385,54385008,NORTE DE SANTANDER,LA ESPERANZA,BUENOS AIRES,2009,POT,NULL,1,"1027,348575",54,
18850,54385,54385007,NORTE DE SANTANDER,LA ESPERANZA,BRILLANTE PUEBLO NUEVO,2009,POT,NULL,1,"244,5123446",54,
18851,54385,54385026,NORTE DE SANTANDER,LA ESPERANZA,LA CEIBA,2009,POT,NULL,1,"321,9108133",54,
18852,54385,54385048,NORTE DE SANTANDER,LA ESPERANZA,PALMIRA,2009,POT,NULL,1,"421,0115128",54,
18853,54385,54385017,NORTE DE SANTANDER,LA ESPERANZA,EL BRILLANTE LEON XIII,2009,POT,NULL,1,"415,6196459",54,
18854,54385,54385025,NORTE DE SANTANDER,LA ESPERANZA,LA ARENOSA,2009,POT,NULL,1,"618,9476955",54,
18855,54385,54385030,NORTE DE SANTANDER,LA ESPERANZA,LA PERDIZ,2009,POT,NULL,1,"457,7890592",54,
18856,54385,54385046,NORTE DE SANTANDER,LA ESPERANZA,PALMAS,2009,POT,NULL,1,"268,6646915",54,
18857,54385,54385027,NORTE DE SANTANDER,LA ESPERANZA,LA FRAGUA,2009,POT,"CAMBIO DE FORMA POR POT
",1,"4670,196248",54,RECUPERADA DE VEREDAS_V27 POT 2009 ESTABA ENGLOBADA CON LA PALMA
18858,54385,54385001,NORTE DE SANTANDER,LA ESPERANZA,ALTO DEL ALMENDRO,2009,POT,NULL,1,"579,3037097",54,
18859,54385,54385045,NORTE DE SANTANDER,LA ESPERANZA,PACHO DIAZ,2009,POT,NULL,1,"3414,559716",54,
18860,54385,54385056,NORTE DE SANTANDER,LA ESPERANZA,SANTA RITA,2009,POT,NULL,1,"613,1427972",54,
18861,54385,54385031,NORTE DE SANTANDER,LA ESPERANZA,LA QUIEBRA,2009,POT,NULL,1,"326,8508527",54,
18862,54385,54385036,NORTE DE SANTANDER,LA ESPERANZA,LA ZULIA,2009,POT,NULL,1,"534,6470078",54,
18864,54385,54385006,NORTE DE SANTANDER,LA ESPERANZA,BERLIN,2009,POT,NULL,1,"210,1027915",54,
18865,54385,54385042,NORTE DE SANTANDER,LA ESPERANZA,MESETAS,2009,POT,NULL,1,"469,8061746",54,
18866,54385,54385054,NORTE DE SANTANDER,LA ESPERANZA,SAN MIGUEL,2009,POT,NULL,1,"565,3577938",54,
18867,54385,54385038,NORTE DE SANTANDER,LA ESPERANZA,LAS EVGAS,2009,POT,NULL,1,"343,9176828",54,
18868,54385,54385047,NORTE DE SANTANDER,LA ESPERANZA,PALMICHAL,2009,POT,NULL,1,"536,3145684",54,
18869,54385,54385016,NORTE DE SANTANDER,LA ESPERANZA,EL BLANCO,2009,POT,NULL,1,"299,1656703",54,
18870,54385,54385059,NORTE DE SANTANDER,LA ESPERANZA,VEGA DE LOS MUSGOS,2009,POT,NULL,1,"530,8748888",54,
18871,54385,54385024,NORTE DE SANTANDER,LA ESPERANZA,GUAYABAL,2009,POT,NULL,1,"535,333146",54,
18872,54385,54385058,NORTE DE SANTANDER,LA ESPERANZA,VEGA DE LEON,2009,POT,NULL,1,"369,3131812",54,
18873,54385,54385014,NORTE DE SANTANDER,LA ESPERANZA,COLA DE PATO,2009,POT,NULL,1,"349,4892073",54,
18874,54385,54385049,NORTE DE SANTANDER,LA ESPERANZA,PATA DE VACA,2009,POT,NULL,1,"612,4976918",54,
18875,54385,54385019,NORTE DE SANTANDER,LA ESPERANZA,EL FILO,2009,POT,NULL,1,"1088,831636",54,
18876,54385,54385040,NORTE DE SANTANDER,LA ESPERANZA,LOS PLANES,2009,POT,NULL,1,"519,3407461",54,
18877,54385,54385051,NORTE DE SANTANDER,LA ESPERANZA,QUEBRADAS,2009,POT,NULL,1,"676,8350318",54,
18878,54385,54385023,NORTE DE SANTANDER,LA ESPERANZA,FILO DE LA QUINA,2009,POT,NULL,1,"531,0512022",54,
18879,54385,54385012,NORTE DE SANTANDER,LA ESPERANZA,CASA BLANCA,2009,POT,NULL,1,"1186,658732",54,
18880,54385,54385050,NORTE DE SANTANDER,LA ESPERANZA,PROVIDENCIA,2009,POT,NULL,1,"1434,478925",54,
18881,54385,54385044,NORTE DE SANTANDER,LA ESPERANZA,OTOVAS,2009,POT,NULL,1,"584,0040501",54,
18882,54385,54385003,NORTE DE SANTANDER,LA ESPERANZA,AMAPOLAS,2009,POT,NULL,1,"699,1467462",54,
18883,54385,54385053,NORTE DE SANTANDER,LA ESPERANZA,SAN ESTANISLAO,2009,POT,NULL,1,"845,9748035",54,
18884,54385,54385011,NORTE DE SANTANDER,LA ESPERANZA,CARBONES,2009,POT,NULL,1,"607,663613",54,
18886,54385,54385041,NORTE DE SANTANDER,LA ESPERANZA,MESETA DE VACA,2009,POT,NULL,1,"2145,138296",54,
18887,54385,54385013,NORTE DE SANTANDER,LA ESPERANZA,CERRO NEGRO,2009,POT,NULL,1,"1571,176238",54,
18888,54398,54398020,NORTE DE SANTANDER,LA PLAYA,LA CHORRERA,2009,EOT LA PLAYA,NULL,1,"440,5831247",54,
18890,54398,54398007,NORTE DE SANTANDER,LA PLAYA,CARRIZAL,2009,EOT LA PLAYA,NULL,1,"265,3586465",54,
18891,54398,54398046,NORTE DE SANTANDER,LA PLAYA,TUNJA,2009,EOT LA PLAYA,NULL,1,"656,3002418",54,
18892,54398,54398037,NORTE DE SANTANDER,LA PLAYA,MONTECITOS,2009,EOT LA PLAYA,NULL,1,"330,2042799",54,
18893,54398,54398030,NORTE DE SANTANDER,LA PLAYA,LAS GUAMAS,2009,EOT LA PLAYA,NULL,1,"476,7816545",54,
18894,54398,54398014,NORTE DE SANTANDER,LA PLAYA,EL TUNAL,2009,EOT LA PLAYA,NULL,1,"338,017318",54,
18895,54398,54398040,NORTE DE SANTANDER,LA PLAYA,QUEBRADA ARRIBA,2009,EOT LA PLAYA,NULL,1,"510,078636",54,
18896,54398,54398029,NORTE DE SANTANDER,LA PLAYA,LAS AGUADAS,2009,EOT LA PLAYA,NULL,1,"366,1883928",54,
18897,54398,54398041,NORTE DE SANTANDER,LA PLAYA,REVENTÓN,2009,EOT LA PLAYA,NULL,1,"398,777938",54,
18899,54398,54398044,NORTE DE SANTANDER,LA PLAYA,SANTA BÁRBARA,2009,EOT LA PLAYA,NULL,1,"466,5260387",54,
18901,54398,54398035,NORTE DE SANTANDER,LA PLAYA,MESARRICA,2009,EOT LA PLAYA,NULL,1,"1393,257167",54,
18902,54398,54398002,NORTE DE SANTANDER,LA PLAYA,ALTO DEL BUEY,2009,EOT LA PLAYA,NULL,1,"989,942941",54,
18903,54398,54398045,NORTE DE SANTANDER,LA PLAYA,SUCRE,2009,EOT LA PLAYA,NULL,1,"561,6947513",54,
18904,54398,54398023,NORTE DE SANTANDER,LA PLAYA,LA HONDA,2009,EOT LA PLAYA,NULL,1,"641,7144794",54,
18905,54398,54398033,NORTE DE SANTANDER,LA PLAYA,LOS CURITOS,2009,EOT LA PLAYA,NULL,1,"194,0599356",54,
18906,54398,54398032,NORTE DE SANTANDER,LA PLAYA,LOS CACAOS,2009,EOT LA PLAYA,NULL,1,"301,1929549",54,
18907,54398,54398028,NORTE DE SANTANDER,LA PLAYA,LA TERNERA,2009,EOT LA PLAYA,NULL,1,"257,1860714",54,
18908,54398,54398039,NORTE DE SANTANDER,LA PLAYA,PIRITAMA,2009,EOT LA PLAYA,NULL,1,"398,9092812",54,
18909,54398,54398021,NORTE DE SANTANDER,LA PLAYA,LA ESMERALDA,2009,EOT LA PLAYA,NULL,1,"765,3608412",54,
18910,54398,54398036,NORTE DE SANTANDER,LA PLAYA,MIRAFLORES,2009,EOT LA PLAYA,NULL,1,"257,1916142",54,
18911,54398,54398017,NORTE DE SANTANDER,LA PLAYA,GUARINAS,2009,EOT LA PLAYA,NULL,1,"477,6136432",54,
18912,54398,54398019,NORTE DE SANTANDER,LA PLAYA,GUAYABÓN,2009,EOT LA PLAYA,NULL,1,"906,9881647",54,
18913,54398,54398016,NORTE DE SANTANDER,LA PLAYA,FATIMA,2009,EOT LA PLAYA,NULL,1,"493,4926782",54,
18914,54398,54398027,NORTE DE SANTANDER,LA PLAYA,LA PEÑA,2009,EOT LA PLAYA,NULL,1,"383,3183789",54,
18915,54398,54398018,NORTE DE SANTANDER,LA PLAYA,GUARUMAL,2009,EOT LA PLAYA,NULL,1,"283,9645189",54,
18916,54398,54398013,NORTE DE SANTANDER,LA PLAYA,EL TABACAL,2009,EOT LA PLAYA,NULL,1,"192,66812",54,
18917,54398,54398025,NORTE DE SANTANDER,LA PLAYA,ALTO DE LA PEÑA,2009,EOT LA PLAYA,NULL,1,"559,477326",54,
18918,54398,54398024,NORTE DE SANTANDER,LA PLAYA,LA LEGÍA,2009,EOT LA PLAYA,NULL,1,"653,097285",54,
18919,54398,54398004,NORTE DE SANTANDER,LA PLAYA,ARATOQUE,2009,EOT LA PLAYA,NULL,1,"537,3698114",54,
18920,54398,54398005,NORTE DE SANTANDER,LA PLAYA,ASPASICA,2009,EOT LA PLAYA,NULL,1,"169,42578",54,
18921,54398,54398038,NORTE DE SANTANDER,LA PLAYA,MONTELARGO,2009,EOT LA PLAYA,NULL,1,"294,4616912",54,
18922,54398,54398026,NORTE DE SANTANDER,LA PLAYA,LA MESA,2009,EOT LA PLAYA,NULL,1,"582,8990718",54,
18923,54398,54398006,NORTE DE SANTANDER,LA PLAYA,CAPELLANIA,2009,EOT LA PLAYA,NULL,1,"733,4254483",54,
18924,54398,54398009,NORTE DE SANTANDER,LA PLAYA,CORRAL VIEJO,2009,EOT LA PLAYA,NULL,1,"550,7978137",54,
18925,54398,54398001,NORTE DE SANTANDER,LA PLAYA,ALGARROBOS,2009,EOT LA PLAYA,NULL,1,"383,4447261",54,
18926,54398,54398011,NORTE DE SANTANDER,LA PLAYA,EL PEDREGAL,2009,EOT LA PLAYA,NULL,1,"563,3785428",54,
18927,54398,54398003,NORTE DE SANTANDER,LA PLAYA,ALTO VIEJO,2009,EOT LA PLAYA,NULL,1,"307,0248824",54,
18928,54398,54398008,NORTE DE SANTANDER,LA PLAYA,CLAVELINO,2009,EOT LA PLAYA,NULL,1,"363,2402936",54,
18929,54398,54398012,NORTE DE SANTANDER,LA PLAYA,EL SALERO,2009,EOT LA PLAYA,NULL,1,"643,3939305",54,
18930,54398,54398022,NORTE DE SANTANDER,LA PLAYA,LA ESPERANZA,2009,EOT LA PLAYA,NULL,1,"813,9414567",54,
18931,54398,54398015,NORTE DE SANTANDER,LA PLAYA,ESPERANCITA,2009,EOT LA PLAYA,NULL,1,"1225,583547",54,
18932,54398,54398031,NORTE DE SANTANDER,LA PLAYA,LLANO GRANDE,2009,EOT LA PLAYA,NULL,1,"626,8459841",54,
18933,54398,54398043,NORTE DE SANTANDER,LA PLAYA,SAN PEDRO,2009,EOT LA PLAYA,NULL,1,"566,9907747",54,
18934,54405,54405004,NORTE DE SANTANDER,LOS PATIOS,LA MUTIS,2010,CATASTRO IGAC,NULL,1,"2012,921683",54,
18935,54405,54405002,NORTE DE SANTANDER,LOS PATIOS,CALIFORNIA,2010,CATASTRO IGAC,NULL,1,"1972,508406",54,
18936,54405,54405003,NORTE DE SANTANDER,LOS PATIOS,EL HELECHAL,2010,CATASTRO IGAC,NULL,1,"2712,71771",54,
18938,54405,54405001,NORTE DE SANTANDER,LOS PATIOS,AGUALINDA II,2010,CATASTRO IGAC,NULL,1,"280,5366868",54,
